ts_code,trade_date,open,high,low,close,volume,turnover,factor,prev_close,avg_price,high_limit,low_limit,turnover_rate,amp_rate,quote_rate,is_paused,is_st
300179.SZ,20140102,7.68,7.92,7.63,7.89,2862028.0,22431552.03,2.7537,7.71,7.8376,8.48,6.94,3.3024,3.7613,2.3346,0,0
300179.SZ,20140103,7.84,8.04,7.83,7.94,3760936.0,29871290.5,2.7537,7.89,7.9425,8.68,7.1,4.3397,2.6616,0.6337,0,0
300179.SZ,20140106,7.95,7.98,7.56,7.58,3032783.0,23456390.68,2.7537,7.94,7.7343,8.73,7.15,3.4995,5.2897,-4.534,0,0
300179.SZ,20140107,7.58,7.8,7.47,7.8,3108738.0,23851113.14,2.7537,7.58,7.6723,8.34,6.82,3.5871,4.3536,2.9024,0,0
300179.SZ,20140108,7.86,8.47,7.81,8.14,9181926.0,75406973.03,2.7537,7.8,8.2125,8.58,7.02,10.5949,8.4615,4.359,0,0
300179.SZ,20140109,8.05,8.25,7.84,7.87,6058470.0,48967478.17,2.7537,8.14,8.0825,8.95,7.33,6.9908,5.0369,-3.317,0,0
300179.SZ,20140110,7.88,7.97,7.57,7.68,2875143.0,22314905.9,2.7537,7.87,7.7613,8.66,7.08,3.3176,5.0826,-2.4142,0,0
300179.SZ,20140113,7.61,8.01,7.61,7.9,3351723.0,26381804.1,2.7537,7.68,7.8711,8.45,6.91,3.8675,5.2083,2.8646,0,0
300179.SZ,20140114,7.91,8.15,7.85,8.15,4214581.0,33908462.19,2.7537,7.9,8.0455,8.69,7.11,4.8631,3.7975,3.1646,0,0
300179.SZ,20140115,8.12,8.25,8.04,8.17,3991749.0,32488610.41,2.7537,8.15,8.1389,8.97,7.34,4.606,2.5767,0.2454,0,0
300179.SZ,20140116,8.17,8.31,8.11,8.15,3962734.0,32476197.85,2.7537,8.17,8.1954,8.99,7.35,4.5725,2.448,-0.2448,0,0
300179.SZ,20140117,8.17,8.35,8.12,8.25,4287377.0,35339480.6,2.7537,8.15,8.2427,8.97,7.34,4.9471,2.8221,1.227,0,0
300179.SZ,20140120,8.22,8.32,7.9,8.04,3909083.0,31783977.9,2.7537,8.25,8.1308,9.08,7.43,4.5106,5.0909,-2.5455,0,0
300179.SZ,20140121,8.01,8.3,8.0,8.29,3558341.0,29168459.18,2.7537,8.04,8.1972,8.84,7.24,4.1059,3.7313,3.1095,0,0
300179.SZ,20140122,8.25,8.42,8.17,8.39,5665058.0,47112288.28,2.7537,8.29,8.3163,9.12,7.46,6.5368,3.0157,1.2063,0,0
300179.SZ,20140123,8.38,8.55,8.27,8.46,7081981.0,59884024.01,2.7537,8.39,8.4558,9.23,7.55,8.1718,3.3373,0.8343,0,0
300179.SZ,20140124,8.4,8.54,8.37,8.46,5069999.0,42876125.4,2.7537,8.46,8.4568,9.31,7.61,5.8502,2.0095,0.0,0,0
300179.SZ,20140127,8.45,8.49,8.3,8.36,3460517.0,28971763.02,2.7537,8.46,8.3721,9.31,7.61,3.993,2.2459,-1.182,0,0
300179.SZ,20140128,8.33,8.42,8.1,8.18,3149491.0,25901722.78,2.7537,8.36,8.2241,9.2,7.52,3.6341,3.8278,-2.1531,0,0
300179.SZ,20140129,8.17,8.42,8.16,8.42,3692026.0,30617899.96,2.7537,8.18,8.293,9.0,7.36,4.2602,3.1785,2.934,0,0
300179.SZ,20140130,8.4,8.48,8.25,8.31,2100196.0,17518610.01,2.7537,8.42,8.3414,9.26,7.58,2.4234,2.7316,-1.3064,0,0
300179.SZ,20140207,8.26,9.14,8.18,8.76,9707410.0,85010423.02,2.7537,8.31,8.7573,9.14,7.48,11.2012,11.5523,5.4152,0,0
300179.SZ,20140210,8.7,8.97,8.61,8.94,9655991.0,84910163.75,2.7537,8.76,8.7935,9.64,7.88,11.1419,4.1096,2.0548,0,0
300179.SZ,20140211,8.88,8.97,8.64,8.9,7939558.0,69808935.16,2.7537,8.94,8.7925,9.83,8.05,9.1613,3.6913,-0.4474,0,0
300179.SZ,20140212,9.0,9.1,8.8,9.1,10115198.0,90950039.69,2.7537,8.9,8.9914,9.79,8.01,11.6718,3.3708,2.2472,0,0
300179.SZ,20140213,9.11,9.11,8.61,8.69,7187249.0,63939077.1,2.7537,9.1,8.8962,10.01,8.19,8.2932,5.4945,-4.5055,0,0
300179.SZ,20140214,8.66,8.84,8.56,8.8,5762613.0,50227602.11,2.7537,8.69,8.7161,9.56,7.82,6.6494,3.2221,1.2658,0,0
300179.SZ,20140217,8.78,9.23,8.75,9.19,8628938.0,77890996.09,2.7537,8.8,9.0267,9.68,7.92,6.4874,5.4545,4.4318,0,0
300179.SZ,20140218,9.17,9.35,9.08,9.16,7509776.0,69055123.47,2.7537,9.19,9.1954,10.11,8.27,5.646,2.938,-0.3264,0,0
300179.SZ,20140219,9.16,9.42,9.05,9.24,6844721.0,63217590.07,2.7537,9.16,9.236,10.08,8.24,5.146,4.0393,0.8734,0,0
300179.SZ,20140220,9.2,9.25,8.8,8.88,4814789.0,43282724.39,2.7537,9.24,8.9895,10.16,8.32,3.6198,4.8701,-3.8961,0,0
300179.SZ,20140221,8.82,9.01,8.65,8.84,3350037.0,29726418.18,2.7537,8.88,8.8735,9.77,7.99,2.5186,4.0541,-0.4505,0,0
